PD,Score,Risk,Decision
0.043572945652030015,754.4384038843061,Low Risk,Approve
0.258079851115267,652.7986291917521,Medium Risk,Manual Review
0.33554302664409896,634.1609965565957,High Risk,Reject
0.2594306528959623,652.4464922499158,Medium Risk,Manual Review
0.2447799327083466,656.3324806793014,Medium Risk,Manual Review
0.5772767423339752,584.4197976727594,High Risk,Reject
0.04617510993219663,751.4019597178357,Low Risk,Approve
0.1821545913156646,675.0908801216161,Medium Risk,Manual Review
0.12003146550651375,699.6066114805478,Medium Risk,Manual Review
0.1549075083410043,684.8308930260787,Medium Risk,Manual Review
0.15506045563224058,684.7725001229452,Medium Risk,Manual Review
0.10422633179703122,707.5561488416263,Medium Risk,Manual Review
0.2682350862636503,650.1797761362068,Medium Risk,Manual Review
0.23149876574942282,659.9933813526377,Medium Risk,Manual Review
0.25406199555539044,653.8532089281233,Medium Risk,Manual Review
0.057917745243429256,739.4534385763615,Medium Risk,Manual Review
0.12931487428414554,695.3515043196728,Medium Risk,Manual Review
0.13402286523623497,693.2924041726615,Medium Risk,Manual Review
0.15614338014599394,684.360395492118,Medium Risk,Manual Review
0.11857930754674617,700.2976515108586,Medium Risk,Manual Review
0.05050176436831389,746.6962699192698,Medium Risk,Manual Review
0.1886359813346521,672.9448835914421,Medium Risk,Manual Review
0.23732052061105408,658.3713114245687,Medium Risk,Manual Review
0.23304760492225227,659.5590993690954,Medium Risk,Manual Review
0.2216078115570551,662.8160645229347,Medium Risk,Manual Review
0.14644555843762916,688.1377790908427,Medium Risk,Manual Review
0.07944296112699181,722.4969834898498,Medium Risk,Manual Review
0.22512496172816604,661.8023070959774,Medium Risk,Manual Review
0.2706329253365808,649.5706876708491,High Risk,Reject
0.22409976621986877,662.0966304795496,Medium Risk,Manual Review
0.10876335528398402,705.1717758543856,Medium Risk,Manual Review
0.20813103457846785,666.811403757019,Medium Risk,Manual Review
0.20324658837021448,668.3062636160108,Medium Risk,Manual Review
0.23877932734565682,657.9691742083161,Medium Risk,Manual Review
0.21061264624943682,666.061824822889,Medium Risk,Manual Review
0.5445518864870948,591.0659284666465,High Risk,Reject
0.13497259585081842,692.8844711696293,Medium Risk,Manual Review
0.06211463793763606,735.732302475361,Medium Risk,Manual Review
0.05456566638886445,742.611978497393,Medium Risk,Manual Review
0.23211205389332906,659.821178650626,Medium Risk,Manual Review
0.16505603341775993,681.0539801993799,Medium Risk,Manual Review
0.05238267462341449,744.7687427924454,Medium Risk,Manual Review
0.18374386121511843,674.5592736048565,Medium Risk,Manual Review
0.3119305685057951,639.5554562253438,High Risk,Reject
0.05082618826208099,746.3590097817245,Medium Risk,Manual Review
0.1880281052470446,673.1437139768997,Medium Risk,Manual Review
0.18123344175584763,675.4006538411418,Medium Risk,Manual Review
0.12185105577661648,698.7508387499921,Medium Risk,Manual Review
0.05829718181783707,739.1067996147024,Medium Risk,Manual Review
0.28987483384045876,644.7996011249535,High Risk,Reject
0.6129736355515353,577.0085444888047,High Risk,Reject
0.6634776931281493,566.0584602267893,High Risk,Reject
0.22567816633266194,661.6438825677155,Medium Risk,Manual Review
0.3525455613726354,630.3934280011377,High Risk,Reject
0.10132437035997076,709.129759925914,Medium Risk,Manual Review
0.1820796970748488,675.1160207712695,Medium Risk,Manual Review
0.5060235295935642,598.7952357958984,High Risk,Reject
0.21670454692913357,664.2487534299044,Medium Risk,Manual Review
0.20741003397196925,667.0304173339052,Medium Risk,Manual Review
0.6365428818800876,571.9804766751456,High Risk,Reject
0.2120621955710681,665.6269775686039,Medium Risk,Manual Review
0.1238547813376426,697.8211045430312,Medium Risk,Manual Review
0.10382710797310864,707.7703130882587,Medium Risk,Manual Review
0.04894725191574935,748.3413150079548,Medium Risk,Manual Review
0.23859779708646262,658.0191230113709,Medium Risk,Manual Review
0.12445923701664909,697.5431730765422,Medium Risk,Manual Review
0.6411827547207164,570.9749333871089,High Risk,Reject
0.06266301733481974,735.2635709560154,Medium Risk,Manual Review
0.17732815830510112,676.7277684566327,Medium Risk,Manual Review
0.013578847673936236,814.2785065848934,Low Risk,Approve
0.13370813698742195,693.4281266874955,Medium Risk,Manual Review
0.04656380364189765,750.9624507088364,Low Risk,Approve
0.09545857793796209,712.4367842398599,Medium Risk,Manual Review
0.26762969120524943,650.3340998297309,Medium Risk,Manual Review
0.11403320877197422,702.5094878613968,Medium Risk,Manual Review
0.10101102286054645,709.3020562515328,Medium Risk,Manual Review
0.23809056758985245,658.1588278070114,Medium Risk,Manual Review
0.16626276787163874,680.6174403754273,Medium Risk,Manual Review
0.05223604439076507,744.9166358554236,Medium Risk,Manual Review
0.12051382214430366,699.3786697599157,Medium Risk,Manual Review
0.12512752605606703,697.2372352989979,Medium Risk,Manual Review
0.15006103811366242,686.7061202638121,Medium Risk,Manual Review
0.4649323549231394,607.025062828885,High Risk,Reject
0.7034878604381275,556.8018770009335,High Risk,Reject
0.4458209095096341,610.8785289673629,High Risk,Reject
0.25153258086242447,654.5227573691958,Medium Risk,Manual Review
0.11687379253452422,701.1186732201148,Medium Risk,Manual Review
0.0511248190968057,746.050359353959,Medium Risk,Manual Review
0.7031065155087323,556.8932520203585,High Risk,Reject
0.1673331775092971,680.2323344676053,Medium Risk,Manual Review
0.2557680409196164,653.4040907812757,Medium Risk,Manual Review
0.05080295231681887,746.3830972433543,Medium Risk,Manual Review
0.050364204981966844,746.8398916641024,Medium Risk,Manual Review
0.1275524882303671,696.1387270778542,Medium Risk,Manual Review
0.17329205473686957,678.123656711649,Medium Risk,Manual Review
0.2321062056300196,659.8228192600232,Medium Risk,Manual Review
0.0484293855035983,748.9003564929437,Medium Risk,Manual Review
0.06411945534609645,734.0370005842609,Medium Risk,Manual Review
0.1657711540507337,680.7949756585284,Medium Risk,Manual Review
0.18719357536992196,673.4174868631019,Medium Risk,Manual Review
0.19146896384531306,672.0246669407559,Medium Risk,Manual Review
0.19163445566526602,671.9712340981831,Medium Risk,Manual Review
0.25788284170034215,652.8500873068169,Medium Risk,Manual Review
0.1752078720007636,677.457913976013,Medium Risk,Manual Review
0.25677119335278265,653.1409278465945,Medium Risk,Manual Review
0.12233047260431988,698.5271977943323,Medium Risk,Manual Review
0.24029232869485384,657.5538748950247,Medium Risk,Manual Review
0.16545609836047798,680.9089728555142,Medium Risk,Manual Review
0.23337430311980087,659.4677528604038,Medium Risk,Manual Review
0.2804148847342434,647.1202289723211,High Risk,Reject
0.1569658350553507,684.048965721822,Medium Risk,Manual Review
0.19097070489154463,672.1857544578542,Medium Risk,Manual Review
0.2376968932542436,658.2673975111629,Medium Risk,Manual Review
0.2157904036947016,664.5184371762801,Medium Risk,Manual Review
0.4731151822515028,605.3821544692588,High Risk,Reject
0.19466760229441332,670.9980804070508,Medium Risk,Manual Review
0.17647313027934305,677.0213774681042,Medium Risk,Manual Review
0.17992186477257577,675.8438475265045,Medium Risk,Manual Review
0.07959564809839452,722.3926833598528,Medium Risk,Manual Review
0.5690893276311522,586.0931699784644,High Risk,Reject
0.07187478408361439,727.912057978464,Medium Risk,Manual Review
0.05009838337017239,747.118483913984,Medium Risk,Manual Review
0.09470734650903138,712.8733345806473,Medium Risk,Manual Review
0.1265112321011017,696.6082087611005,Medium Risk,Manual Review
0.6239613850567574,574.6801676950539,High Risk,Reject
0.2675779742642249,650.347293464035,Medium Risk,Manual Review
0.12091238251612826,699.1909199723418,Medium Risk,Manual Review
0.11306802387580314,702.9889335373234,Medium Risk,Manual Review
0.4392531936947043,612.2096740077193,High Risk,Reject
0.15258303063824843,685.7241976058876,Medium Risk,Manual Review
0.08617442435647411,718.063314226111,Medium Risk,Manual Review
0.08180701915542309,720.9022269319607,Medium Risk,Manual Review
0.26660541754823064,650.595707014574,Medium Risk,Manual Review
0.18629644279631294,673.712846793119,Medium Risk,Manual Review
0.13500175519400784,692.8719849006396,Medium Risk,Manual Review
0.2602306193142348,652.238512733788,Medium Risk,Manual Review
0.16605912330721573,680.6909309571932,Medium Risk,Manual Review
0.172273903484656,678.47983130191,Medium Risk,Manual Review
0.26079334161044576,652.0924614378371,Medium Risk,Manual Review
0.13424813265022187,693.1954258199618,Medium Risk,Manual Review
0.5933916262446488,581.0997949644063,High Risk,Reject
0.27546464850486696,648.3535626065833,High Risk,Reject
0.156384727214189,684.2688690739508,Medium Risk,Manual Review
0.14355078093227464,689.3053090212677,Medium Risk,Manual Review
0.056373960784887635,740.8861289539076,Medium Risk,Manual Review
0.2495157857706764,655.0598217184217,Medium Risk,Manual Review
0.1723642906383783,678.4481443563102,Medium Risk,Manual Review
0.1893819268533877,672.7015628459224,Medium Risk,Manual Review
0.05077757507920003,746.4094163841412,Medium Risk,Manual Review
0.13050002785725703,694.8272430763895,Medium Risk,Manual Review
0.25044556525277745,654.8118675228137,Medium Risk,Manual Review
0.21884301372945286,663.6210747952605,Medium Risk,Manual Review
0.30306596562295857,641.6370136963503,High Risk,Reject
0.05415103949001078,743.0152862677991,Medium Risk,Manual Review
0.2120840150852343,665.6204486153281,Medium Risk,Manual Review
0.20314280364674106,668.3383144150255,Medium Risk,Manual Review
0.1438260115375293,689.1934648599677,Medium Risk,Manual Review
0.20720506251675122,667.0927827148076,Medium Risk,Manual Review
0.8052700846470523,529.0217909498848,High Risk,Reject
0.04293592015007832,755.2080786586118,Low Risk,Approve
0.20495481137957205,667.780471576303,Medium Risk,Manual Review
0.14348570322331355,689.3317804293098,Medium Risk,Manual Review
0.22614544112948928,661.5102805194913,Medium Risk,Manual Review
0.16242103718432985,682.0161792281658,Medium Risk,Manual Review
0.18214918038690348,675.0926962037752,Medium Risk,Manual Review
0.2868338645910773,645.540561156548,High Risk,Reject
0.15597652073065787,684.4237412731638,Medium Risk,Manual Review
0.22365295115189812,662.2252061454396,Medium Risk,Manual Review
0.21279758915535288,665.4071990021966,Medium Risk,Manual Review
0.4019743103566033,619.8622765153166,High Risk,Reject
0.5879960397961179,582.2156374306672,High Risk,Reject
0.4420483105215659,611.6426602355064,High Risk,Reject
0.08836050416544637,716.69097689626,Medium Risk,Manual Review
0.5370416886604568,592.5780642859283,High Risk,Reject
0.23575980378754932,658.8034313264802,Medium Risk,Manual Review
0.051380206145494475,745.7877537882495,Medium Risk,Manual Review
0.33440488232873383,634.4164536440655,High Risk,Reject
0.12445810744026496,697.5436913796277,Medium Risk,Manual Review
0.033229498615231196,768.5261571413824,Low Risk,Approve
0.11594495678922548,701.5701879360889,Medium Risk,Manual Review
0.20292653740386837,668.4051409802018,Medium Risk,Manual Review
0.1521065268458257,685.9086948365986,Medium Risk,Manual Review
0.1517317927630408,686.0541213477625,Medium Risk,Manual Review
0.20870658023536232,666.6369751814573,Medium Risk,Manual Review
0.1906836724307464,672.2786980710712,Medium Risk,Manual Review
0.26999227820296834,649.7330876274751,High Risk,Reject
0.06328035288638433,734.7404567392309,Medium Risk,Manual Review
0.19601529902935033,670.5693763948984,Medium Risk,Manual Review
0.22818187469129322,660.930296315623,Medium Risk,Manual Review
0.47622693100042607,604.7582014832736,High Risk,Reject
0.08269704282987529,720.3126976348656,Medium Risk,Manual Review
0.22744192010752634,661.1406140352904,Medium Risk,Manual Review
0.06668745524875207,731.9361637881794,Medium Risk,Manual Review
0.19947571500473035,669.478718481959,Medium Risk,Manual Review
0.6392130460715262,571.4024912278427,High Risk,Reject
0.25302679676525974,654.1266956395983,Medium Risk,Manual Review
0.2707531058334751,649.5402496379494,High Risk,Reject
0.12484081370465153,697.3683180821995,Medium Risk,Manual Review
0.11012584683437095,704.4728138903968,Medium Risk,Manual Review
0.2735992790101913,648.8218634645193,High Risk,Reject
0.6196272117063542,575.6016883948389,High Risk,Reject
0.21235475170129078,665.5394781362477,Medium Risk,Manual Review
0.17674742275317235,676.9270664234489,Medium Risk,Manual Review
0.257006535410412,653.0792867259178,Medium Risk,Manual Review
0.6073013433917077,578.2008712846754,High Risk,Reject
0.2356947537584748,658.8214847387532,Medium Risk,Manual Review
0.2268629335131226,661.3055166228856,Medium Risk,Manual Review
0.8696073135352622,505.12544082629086,High Risk,Reject
0.20117327968804438,668.9488713436565,Medium Risk,Manual Review
0.15703345156792717,684.0234212837476,Medium Risk,Manual Review
0.253637447985489,653.965279979231,Medium Risk,Manual Review
0.07752193463598982,723.8251337186547,Medium Risk,Manual Review
0.23415153770124442,659.2507908750691,Medium Risk,Manual Review
0.16048822790256034,682.7299952844634,Medium Risk,Manual Review
0.05617868538130604,741.0699720792027,Medium Risk,Manual Review
0.5475265699203394,590.4659026656003,High Risk,Reject
0.02629798631570931,780.580647287372,Low Risk,Approve
0.10927829809327584,704.9067106629095,Medium Risk,Manual Review
0.06316906524061712,734.8344063095392,Medium Risk,Manual Review
0.08145012874084258,721.1402641969796,Medium Risk,Manual Review
0.031097460280574838,771.9518937890476,Low Risk,Approve
0.21353821609521492,665.1864158243377,Medium Risk,Manual Review
0.14241198480133288,689.769982851841,Medium Risk,Manual Review
0.09014580351015142,715.5927982275933,Medium Risk,Manual Review
0.17787489627463599,676.540605225766,Medium Risk,Manual Review
0.20180755138636108,668.751760234046,Medium Risk,Manual Review
0.06091456344318056,736.771708934625,Medium Risk,Manual Review
0.2976962611116285,642.9146139116723,High Risk,Reject
0.30241853787450923,641.7903676766076,High Risk,Reject
0.11949633126721462,699.8604212183586,Medium Risk,Manual Review
0.2263064409921308,661.4642931090406,Medium Risk,Manual Review
0.15463811303159483,684.9338585891497,Medium Risk,Manual Review
0.18205891480768327,675.1229984293708,Medium Risk,Manual Review
0.1199390002345701,699.6503970412936,Medium Risk,Manual Review
0.04136082827630465,757.159024666978,Low Risk,Approve
0.05232873257989365,744.8231038732014,Medium Risk,Manual Review
0.3706532422988525,626.4707710117913,High Risk,Reject
0.16250122235061162,681.9867140137964,Medium Risk,Manual Review
0.05377292809156834,743.385621438988,Medium Risk,Manual Review
0.021711530483590518,790.3980553516317,Low Risk,Approve
0.27116865422190906,649.4350693767963,High Risk,Reject
0.13202760940501926,694.1574421604955,Medium Risk,Manual Review
0.26976829732695,649.7899226090889,High Risk,Reject
0.16738057411634658,680.2153279732216,Medium Risk,Manual Review
0.2452051898900154,656.217528391927,Medium Risk,Manual Review
0.4630063775675424,607.4122694856693,High Risk,Reject
0.13765515523606112,691.7451779968919,Medium Risk,Manual Review
0.47763867574212854,604.4752501166893,High Risk,Reject
0.13661986658618683,692.1826350186263,Medium Risk,Manual Review
0.2706869796629362,649.5569963167557,High Risk,Reject
0.19326148479030333,671.4477739776177,Medium Risk,Manual Review
0.25028414061907966,654.8548722823903,Medium Risk,Manual Review
0.23382599044274546,659.3416051162623,Medium Risk,Manual Review
0.2405153402734313,657.4928125770562,Medium Risk,Manual Review
0.13029389598369465,694.9181352967104,Medium Risk,Manual Review
0.13159979284635737,694.3443615888149,Medium Risk,Manual Review
0.22769714397194415,661.0680171800595,Medium Risk,Manual Review
0.23491583224831947,659.0379280817685,Medium Risk,Manual Review
0.20431244131219584,667.977809867006,Medium Risk,Manual Review
0.10925604480306642,704.9181427908915,Medium Risk,Manual Review
0.1906411801243271,672.292466535026,Medium Risk,Manual Review
0.5817191697307357,583.5082622323272,High Risk,Reject
0.05263855799996885,744.5115898941373,Medium Risk,Manual Review
0.34290289971620674,632.5192242556501,High Risk,Reject
0.24725947130881717,655.6641154314423,Medium Risk,Manual Review
0.28593991601618746,645.7592702573619,High Risk,Reject
0.20534355760372322,667.6612703085957,Medium Risk,Manual Review
0.5761607796400684,584.6483716494314,High Risk,Reject
0.22191151721412072,662.7280758742305,Medium Risk,Manual Review
0.029059612336875554,775.4457877860691,Low Risk,Approve
0.21300261327347053,665.3460246668703,Medium Risk,Manual Review
0.10304328531540012,708.1929229757858,Medium Risk,Manual Review
0.6124913735436288,577.1101626029603,High Risk,Reject
0.3595764183510021,628.8601540376897,High Risk,Reject
0.22660002404682883,661.3804946683388,Medium Risk,Manual Review
0.12910761011224284,695.4436088953423,Medium Risk,Manual Review
0.16878632532081725,679.7126661816732,Medium Risk,Manual Review
0.14417043996124268,689.0537516854579,Medium Risk,Manual Review
0.34328620181103214,632.4341898763179,High Risk,Reject
0.22911929851608065,660.6645403640401,Medium Risk,Manual Review
0.1571804493742903,683.967918723927,Medium Risk,Manual Review
0.0836621770065708,719.6799055665003,Medium Risk,Manual Review
0.22847133118231375,660.8481546888356,Medium Risk,Manual Review
0.10847067828987017,705.3229218394905,Medium Risk,Manual Review
0.21747259315810727,664.022805619925,Medium Risk,Manual Review
0.10773966048122423,705.7020092237725,Medium Risk,Manual Review
0.21225750761811524,665.5685526993534,Medium Risk,Manual Review
0.08232336747293809,720.5595039310588,Medium Risk,Manual Review
0.08892206777896144,716.3434048099095,Medium Risk,Manual Review
0.43875559174344264,612.310697828815,High Risk,Reject
0.19641990464003797,670.441106252828,Medium Risk,Manual Review
0.20835974376908972,666.7420471784227,Medium Risk,Manual Review
0.24676215237815202,655.7978058879925,Medium Risk,Manual Review
0.0460730887601224,751.5179016961282,Low Risk,Approve
0.2264968790767989,661.4099269447092,Medium Risk,Manual Review
0.5798252597760248,583.8971945503138,High Risk,Reject
0.22116012099590926,662.9459254663556,Medium Risk,Manual Review
0.11761226855679296,700.7619104867082,Medium Risk,Manual Review
0.22533964874356005,661.7407931448527,Medium Risk,Manual Review
0.26704205452671104,650.4841086746126,Medium Risk,Manual Review
0.1430863543204698,689.49444128264,Medium Risk,Manual Review
0.22418419533461503,662.0723556166823,Medium Risk,Manual Review
0.2137725523110635,665.1166757039726,Medium Risk,Manual Review
0.6388511169632092,571.4809429131894,High Risk,Reject
0.1930037611354618,671.530466557842,Medium Risk,Manual Review
0.18405612850540642,674.4552405174169,Medium Risk,Manual Review
0.22952687984665696,660.5492310878125,Medium Risk,Manual Review
0.14122206037598453,690.2588415209322,Medium Risk,Manual Review
0.16350658022946685,681.6182709216796,Medium Risk,Manual Review
0.31307077619745566,639.2900988889355,High Risk,Reject
0.26648661047376293,650.6260925746794,Medium Risk,Manual Review
0.1320885984703554,694.1308369757583,Medium Risk,Manual Review
0.04959881673855561,747.6458608126469,Medium Risk,Manual Review
0.08007679717868067,722.0652026214353,Medium Risk,Manual Review
0.24686715287746083,655.7695643351584,Medium Risk,Manual Review
0.12741992019426693,696.1983170754665,Medium Risk,Manual Review
0.23919440942048276,657.855060483971,Medium Risk,Manual Review
0.22274181607511137,662.4879626472523,Medium Risk,Manual Review
0.16704195735701366,680.3369124701328,Medium Risk,Manual Review
0.20778208897953687,666.9173306375566,Medium Risk,Manual Review
0.11836476827106827,700.4003644052293,Medium Risk,Manual Review
0.535037385832921,592.98101890992,High Risk,Reject
0.21825538793261998,663.7931111389964,Medium Risk,Manual Review
0.04940453217344239,747.8523216041775,Medium Risk,Manual Review
0.33065395302357165,635.2614408544819,High Risk,Reject
0.2584757809526453,652.6952912212962,Medium Risk,Manual Review
0.2137449654874345,665.1248828462727,Medium Risk,Manual Review
0.21730327189370666,664.0725678176325,Medium Risk,Manual Review
0.417287951962822,616.6958317192872,High Risk,Reject
0.2079182796665693,666.8759726223898,Medium Risk,Manual Review
0.8278317496255643,521.4831132868641,High Risk,Reject
0.2888602620799889,645.0462949343995,High Risk,Reject
0.27231024872523074,649.1466377467316,High Risk,Reject
0.19345188768390972,671.3867356192892,Medium Risk,Manual Review
0.12872937342271534,695.6120158102368,Medium Risk,Manual Review
0.33653365616860875,633.9389982436568,High Risk,Reject
0.18856625202780178,672.9676663701073,Medium Risk,Manual Review
0.4604725829931269,607.9220143124027,High Risk,Reject
0.5046277542898887,599.074422711732,High Risk,Reject
0.42818115935350465,614.4637926756689,High Risk,Reject
0.05184149604232173,745.3165388038924,Medium Risk,Manual Review
0.053540593111181076,743.6143983096712,Medium Risk,Manual Review
0.17998830627607312,675.8213358574297,Medium Risk,Manual Review
0.183477395624789,674.6481560601635,Medium Risk,Manual Review
0.2410525281823259,657.3458849452811,Medium Risk,Manual Review
0.12658493106521873,696.5748709693119,Medium Risk,Manual Review
0.1276489900188846,696.0953822875858,Medium Risk,Manual Review
0.36560937387753445,627.5549707638982,High Risk,Reject
0.21312285397165986,665.3101676714426,Medium Risk,Manual Review
0.45527571833832564,608.9688275824761,High Risk,Reject
0.05816448261105003,739.2277872652221,Medium Risk,Manual Review
0.1703908420854769,679.1429913242589,Medium Risk,Manual Review
0.12992526241716806,695.0809866287648,Medium Risk,Manual Review
0.48310394913290755,603.3804973023499,High Risk,Reject
0.234517651512348,659.1487649001705,Medium Risk,Manual Review
0.16029545961631014,682.8015678700176,Medium Risk,Manual Review
0.1078581153543109,705.6404283375895,Medium Risk,Manual Review
0.5263451245259203,594.7260908911859,High Risk,Reject
0.16732315562531175,680.2359309376618,Medium Risk,Manual Review
0.19566939848336676,670.679194396514,Medium Risk,Manual Review
0.2099945827522922,666.2479034373029,Medium Risk,Manual Review
0.03730871155827082,762.5252967216159,Low Risk,Approve
0.1709522597690501,678.9446703161871,Medium Risk,Manual Review
0.24107710962118387,657.3391669640558,Medium Risk,Manual Review
0.1484904532242235,687.3245021815802,Medium Risk,Manual Review
0.5157839587017546,596.8421590160688,High Risk,Reject
0.17094897362780398,678.9458296410728,Medium Risk,Manual Review
0.1303755817847344,694.8821019765628,Medium Risk,Manual Review
0.1705180639949843,679.098004706456,Medium Risk,Manual Review
0.21196728678205384,665.6553824049308,Medium Risk,Manual Review
0.2289383089998983,660.7157905190899,Medium Risk,Manual Review
0.1642485470619723,681.3475226175377,Medium Risk,Manual Review
0.5202884851724823,595.9400737763154,High Risk,Reject
0.13242332063514345,693.9850066696638,Medium Risk,Manual Review
0.1793615551984936,676.0339499213632,Medium Risk,Manual Review
0.24197694503531322,657.0935673765641,Medium Risk,Manual Review
0.3879955888057911,622.787275990931,High Risk,Reject
0.07464115248759283,725.8744804251237,Medium Risk,Manual Review
0.029188318487419502,775.2181964610522,Low Risk,Approve
0.16038203751169677,682.7694139123154,Medium Risk,Manual Review
0.13373189302851024,693.4178727804508,Medium Risk,Manual Review
0.12290618514296046,698.2596308592636,Medium Risk,Manual Review
0.23289433481823538,659.6019852030673,Medium Risk,Manual Review
0.4482753190832477,610.3820780107969,High Risk,Reject
0.0894912606321179,715.9931261802074,Medium Risk,Manual Review
0.2648583303095185,651.0434074043924,Medium Risk,Manual Review
0.15059871342519754,686.4956480114352,Medium Risk,Manual Review
0.047011017442774944,750.4610677435727,Low Risk,Approve
0.619433387106629,575.642803014712,High Risk,Reject
0.09432547390419638,713.0964354389506,Medium Risk,Manual Review
0.26247939692509314,651.6560716574791,Medium Risk,Manual Review
0.6591561575605573,567.0231982254085,High Risk,Reject
0.22937411656237197,660.5924326503406,Medium Risk,Manual Review
0.2183771929057649,663.7574234990111,Medium Risk,Manual Review
0.2771038724423221,647.9436558256738,High Risk,Reject
0.27525738527226573,648.405498563359,High Risk,Reject
0.0795342539326619,722.4345995864044,Medium Risk,Manual Review
0.20733906493321122,667.0520054856544,Medium Risk,Manual Review
0.41796335657703654,616.5569820983268,High Risk,Reject
0.223999647630577,662.1254247745701,Medium Risk,Manual Review
0.21061077524683697,666.0623875154844,Medium Risk,Manual Review
0.12057531191379861,699.3496688649714,Medium Risk,Manual Review
0.35292687538849504,630.3099212775974,High Risk,Reject
0.45028504762006216,609.9759527048378,High Risk,Reject
0.10043484539947416,709.620113611656,Medium Risk,Manual Review
0.18760225636174546,673.283299414275,Medium Risk,Manual Review
0.5083435281396808,598.3311394581218,High Risk,Reject
0.05694213469994493,740.3546036127226,Medium Risk,Manual Review
0.1966920314599748,670.3549474723012,Medium Risk,Manual Review
0.11853009564244263,700.3211979930475,Medium Risk,Manual Review
0.1797390734357319,675.9058142789027,Medium Risk,Manual Review
0.1802839190110984,675.721255077567,Medium Risk,Manual Review
0.10741451449173889,705.8713486981043,Medium Risk,Manual Review
0.028623305611690096,776.22465351648,Low Risk,Approve
0.11184878043754133,703.5997118235475,Medium Risk,Manual Review
0.5897284389488122,581.8578563249555,High Risk,Reject
0.12135658381250733,698.9822980036633,Medium Risk,Manual Review
0.24168118828974194,657.1742219642232,Medium Risk,Manual Review
0.2388683404383443,657.944691410186,Medium Risk,Manual Review
0.13728161967554245,691.9026938715189,Medium Risk,Manual Review
0.15225767233722273,685.8501216194678,Medium Risk,Manual Review
0.24917298943302804,655.1513943927359,Medium Risk,Manual Review
0.1662725302769502,680.6139191613513,Medium Risk,Manual Review
0.20570116252850268,667.5517655916842,Medium Risk,Manual Review
0.12308604463886057,698.1762607187463,Medium Risk,Manual Review
0.20295802310374073,668.3954085555927,Medium Risk,Manual Review
0.6292173152195853,573.5569722725309,High Risk,Reject
0.079270131625699,722.615264169389,Medium Risk,Manual Review
0.24715619152261084,655.6918644752303,Medium Risk,Manual Review
0.056955336713386234,740.3423125117016,Medium Risk,Manual Review
0.20366447152539627,668.1773361438518,Medium Risk,Manual Review
0.5682464626436716,586.2649836173139,High Risk,Reject
0.7899708933436013,533.7625011662598,High Risk,Reject
0.2292186033611826,660.6364326535511,Medium Risk,Manual Review
0.23589454494982873,658.7660474041605,Medium Risk,Manual Review
0.2621149610950983,651.750242414754,Medium Risk,Manual Review
0.007473229879939313,844.4463349368056,Low Risk,Approve
0.38231819785225307,623.986010053026,High Risk,Reject
0.07496433002734323,725.6409949067009,Medium Risk,Manual Review
0.44179072591216184,611.6948818035161,High Risk,Reject
0.438546925009047,612.3530690613719,High Risk,Reject
0.21375862963711612,665.1208176345054,Medium Risk,Manual Review
0.09615119352889921,712.0370105885363,Medium Risk,Manual Review
0.19152715542987075,672.0058744326637,Medium Risk,Manual Review
0.2809052871168706,646.9987760839598,High Risk,Reject
0.20214380344691782,668.6474517008179,Medium Risk,Manual Review
0.24482424355508006,656.3204966143032,Medium Risk,Manual Review
0.045940645024487754,751.6687824360346,Low Risk,Approve
0.16273075256893185,681.9024344985035,Medium Risk,Manual Review
0.1813846721940987,675.3497125731494,Medium Risk,Manual Review
0.26201034722106437,651.7772903843002,Medium Risk,Manual Review
0.2592156442427342,652.5024623269604,Medium Risk,Manual Review
0.462654521713871,607.4830317128187,High Risk,Reject
0.4611504161495309,607.7856097326197,High Risk,Reject
0.22565635153384223,661.6501245860522,Medium Risk,Manual Review
0.39535245909711564,621.2434021349208,High Risk,Reject
0.19019290386031487,672.4378612902731,Medium Risk,Manual Review
0.22944171982815872,660.5733119085278,Medium Risk,Manual Review
0.5886818943408065,582.0740467298565,High Risk,Reject
0.31160305286098283,639.6317759143881,High Risk,Reject
0.23857038886500903,658.0266667638303,Medium Risk,Manual Review
0.20689577556654307,667.1869738384759,Medium Risk,Manual Review
0.1799938892878133,675.8194445202826,Medium Risk,Manual Review
0.17357539408237893,678.0248319583188,Medium Risk,Manual Review
0.2692826545770117,649.9132564078761,High Risk,Reject
0.05493102935807479,742.2589761503116,Medium Risk,Manual Review
0.6565934429243259,567.5925012121352,High Risk,Reject
0.11744058226821685,700.844679627783,Medium Risk,Manual Review
0.6267168941898474,574.0921107157246,High Risk,Reject
0.09935662714241154,710.2196847442681,Medium Risk,Manual Review
0.09711772908256873,711.483411248291,Medium Risk,Manual Review
0.03674642826011559,763.3137830386991,Low Risk,Approve
0.1566653599951586,684.1625888460167,Medium Risk,Manual Review
0.07797649598494143,723.5081633951339,Medium Risk,Manual Review
0.13419272063192367,693.2192681133905,Medium Risk,Manual Review
0.26045603054959005,652.1799840232128,Medium Risk,Manual Review
0.07845524329491645,723.1761516125725,Medium Risk,Manual Review
0.22997064456323663,660.4238484810569,Medium Risk,Manual Review
0.16012019513991038,682.8667019656388,Medium Risk,Manual Review
0.14713567053242294,687.8622696936704,Medium Risk,Manual Review
0.04654822054355874,750.980003769859,Low Risk,Approve
0.09232945921632517,714.2759106759544,Medium Risk,Manual Review
0.10377314449488424,707.7993177087576,Medium Risk,Manual Review
0.18178045802397458,675.2165502484122,Medium Risk,Manual Review
